time_alive,player,player_wins,enemy_wins,number_of_player_parts,number_of_enemy_parts,player_parts_lost,enemy_parts_lost,current_round,device_id,key,AB_test,timestamp
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.296938
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.301345
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.305547
51,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.313911
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.332905
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.368735
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.388432
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.409967
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.450675
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:03.995208
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.074789
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.080285
51,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.094479
51,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.108100
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.111771
41,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.136428
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.309161
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.315756
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.320033
51,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.329064
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.336108
33,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.340800
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.346714
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.353314
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.372945
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.429716
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.498056
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.515321
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.554758
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.613941
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.649901
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:04.703506
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.021365
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.025743
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.032924
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.036870
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.046265
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.054926
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.058862
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.066603
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.090793
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.420395
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.428507
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.441172
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.446944
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.450935
40,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.459118
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.463534
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.511165
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.554097
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.630921
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.642519
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.662649
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.672373
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.739984
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.769090
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.900054
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.903578
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.946699
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:05.979922
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.021390
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.043380
28,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.079826
41,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.102569
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.180320
41,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.186431
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.207044
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.242930
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.294150
32,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.453556
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.457101
38,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.551117
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.571935
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.691545
16,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.922237
54,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.926913
51,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:06.934967
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.039493
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.062902
51,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.094731
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.279953
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.290123
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.295970
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.345789
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.372153
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.411666
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.450182
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.672247
41,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.765027
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.774074
51,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.814898
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.960755
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:07.982754
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.009858
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.160786
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.249462
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.334939
40,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.464746
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.496791
38,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.500446
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.508624
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.514871
38,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.518638
33,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.544208
36,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.620935
33,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.631503
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.674610
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.774569
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.801981
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.874070
28,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.884943
41,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.982599
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.992170
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:08.997789
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.011502
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.074932
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.134051
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.182808
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.286037
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.300150
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.449944
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.550257
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.636175
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.761432
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.787763
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:09.923955
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:10.182569
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:10.468073
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:10.691234
40,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:10.706971
40,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:10.747551
52,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.237459
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.241267
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.319012
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.354902
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.424790
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.459082
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.507907
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.559715
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.887520
51,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:11.953948
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.019480
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.077892
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.331058
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.353882
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.379426
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.454659
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.592163
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.613808
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.840210
40,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.861789
43,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.868678
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.874775
41,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.881242
38,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.892522
38,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.898517
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:12.995976
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:13.079904
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:13.263068
47,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:13.479500
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:13.544293
45,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:13.812380
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:13.954325
49,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.018899
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.170069
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.213652
42,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.266485
41,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.519804
53,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.526265
48,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.554906
35,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.596256
39,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.617851
38,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.690347
33,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.708019
35,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.796563
35,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.815763
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:14.837713
50,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:15.046947
13,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:15.171673
44,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:15.449235
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:15.581608
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:15.917122
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:16.184297
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:16.242744
13,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:16.354867
15,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:16.645113
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:16.949937
15,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:17.061787
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:17.369484
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:17.455518
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:17.761912
13,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:17.839840
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:17.926335
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:17.929969
15,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:18.017070
15,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:18.547218
16,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:18.750822
15,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:18.810451
46,Jonsey,0,3,4,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:31:18.898376
15,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:19.113404
14,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:19.319055
15,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:19.509989
16,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:19.559874
15,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:19.632745
16,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:19.761595
16,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:19.804920
16,Jonsey,0,3,3,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,1,2025-03-31T12:31:20.018038
